model_url,downloads,organization,model_name,date
https://huggingface.co/KBLab/bert-base-swedish-cased-reallysimple-ner,6,KBLab,bert-base-swedish-cased-reallysimple-ner,2022-02-18
https://huggingface.co/KBLab/bert-base-swedish-lowermix-reallysimple-ner,6,KBLab,bert-base-swedish-lowermix-reallysimple-ner,2022-02-18
https://huggingface.co/KBLab/wav2vec2-large-voxrex-swedish,1356,KBLab,wav2vec2-large-voxrex-swedish,2022-02-18
https://huggingface.co/KBLab/asr-voxrex-bart-base,11,KBLab,asr-voxrex-bart-base,2022-02-18
https://huggingface.co/KBLab/wav2vec2-large-voxrex,780,KBLab,wav2vec2-large-voxrex,2022-02-18
https://huggingface.co/KBLab/bart-base-swedish-cased,74,KBLab,bart-base-swedish-cased,2022-02-18
https://huggingface.co/KBLab/sentence-bert-swedish-cased,2033,KBLab,sentence-bert-swedish-cased,2022-02-18
https://huggingface.co/KBLab/swedish-spacy-pipeline,65,KBLab,swedish-spacy-pipeline,2022-02-18
https://huggingface.co/KBLab/wav2vec2-large-voxpopuli-sv-swedish,58,KBLab,wav2vec2-large-voxpopuli-sv-swedish,2022-02-18
https://huggingface.co/KBLab/roberta-base-swedish-cased,7,KBLab,roberta-base-swedish-cased,2022-02-18
https://huggingface.co/KB/bert-base-swedish-cased,16509,KB,bert-base-swedish-cased,2022-02-18
https://huggingface.co/KB/bert-base-swedish-cased-squad-experimental,323,KB,bert-base-swedish-cased-squad-experimental,2022-02-18
https://huggingface.co/KB/bert-base-swedish-cased-pos,428,KB,bert-base-swedish-cased-pos,2022-02-18
https://huggingface.co/KB/bert-base-swedish-cased-neriob,8,KB,bert-base-swedish-cased-neriob,2022-02-18
https://huggingface.co/KB/bert-base-swedish-cased-ner,19891,KB,bert-base-swedish-cased-ner,2022-02-18
https://huggingface.co/KB/bert-base-swedish-cased-alpha,22,KB,bert-base-swedish-cased-alpha,2022-02-18
https://huggingface.co/KB/electra-base-swedish-cased-generator,9,KB,electra-base-swedish-cased-generator,2022-02-18
https://huggingface.co/KB/electra-base-swedish-cased-discriminator,317,KB,electra-base-swedish-cased-discriminator,2022-02-18
https://huggingface.co/KB/albert-base-swedish-cased-alpha,126,KB,albert-base-swedish-cased-alpha,2022-02-18
https://huggingface.co/KB/electra-small-swedish-cased-discriminator,12,KB,electra-small-swedish-cased-discriminator,2022-02-18
